"Plot Title: 9768697"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9768697, SEN S/N: 9768697)","Intensity, Lux (LGR S/N: 9768697, SEN S/N: 9768697)","Bad Battery (LGR S/N: 9768697)","Good Battery (LGR S/N: 9768697)","Coupler Attached (LGR S/N: 9768697)","Host Connected (LGR S/N: 9768697)","Stopped (LGR S/N: 9768697)","End Of File (LGR S/N: 9768697)"
1711,06/08/22 11:00:00 PM,17.189,0.0,,,,,,
1712,06/09/22 12:00:00 AM,16.523,0.0,,,,,,
1713,06/09/22 01:00:00 AM,15.378,0.0,,,,,,
1714,06/09/22 02:00:00 AM,15.187,0.0,,,,,,
1715,06/09/22 03:00:00 AM,15.091,0.0,,,,,,
1716,06/09/22 04:00:00 AM,14.613,0.0,,,,,,
1717,06/09/22 05:00:00 AM,14.038,0.0,,,,,,
1718,06/09/22 06:00:00 AM,12.980,21.5,,,,,,
1719,06/09/22 07:00:00 AM,12.980,366.0,,,,,,
1720,06/09/22 08:00:00 AM,12.690,549.0,,,,,,
1721,06/09/22 09:00:00 AM,12.690,828.8,,,,,,
1722,06/09/22 10:00:00 AM,13.461,1722.2,,,,,,
1723,06/09/22 11:00:00 AM,12.690,1636.1,,,,,,
1724,06/09/22 12:00:00 PM,13.076,1097.9,,,,,,
1725,06/09/22 01:00:00 PM,13.558,1248.6,,,,,,
1726,06/09/22 02:00:00 PM,13.461,925.7,,,,,,
1727,06/09/22 03:00:00 PM,13.654,839.6,,,,,,
1728,06/09/22 04:00:00 PM,13.269,538.2,,,,,,
1729,06/09/22 05:00:00 PM,13.846,710.4,,,,,,
1730,06/09/22 06:00:00 PM,13.654,581.3,,,,,,
1731,06/09/22 07:00:00 PM,14.038,322.9,,,,,,
1732,06/09/22 08:00:00 PM,14.134,21.5,,,,,,
1733,06/09/22 09:00:00 PM,14.421,0.0,,,,,,
1734,06/09/22 10:00:00 PM,14.613,0.0,,,,,,
1735,06/09/22 11:00:00 PM,15.091,0.0,,,,,,
1736,06/10/22 12:00:00 AM,15.951,0.0,,,,,,
1737,06/10/22 01:00:00 AM,15.760,0.0,,,,,,
1738,06/10/22 02:00:00 AM,15.760,0.0,,,,,,
1739,06/10/22 03:00:00 AM,15.760,0.0,,,,,,
1740,06/10/22 04:00:00 AM,15.378,0.0,,,,,,
1741,06/10/22 05:00:00 AM,15.187,0.0,,,,,,
1742,06/10/22 06:00:00 AM,14.613,258.3,,,,,,
1743,06/10/22 07:00:00 AM,14.996,882.6,,,,,,
1744,06/10/22 08:00:00 AM,15.473,624.3,,,,,,
1745,06/10/22 09:00:00 AM,17.284,1550.0,,,,,,
1746,06/10/22 10:00:00 AM,18.331,1894.5,,,,,,
1747,06/10/22 11:00:00 AM,19.187,1808.3,,,,,,
1748,06/10/22 12:00:00 PM,20.901,2927.8,,,,,,
1749,06/10/22 01:00:00 PM,21.951,3961.1,,,,,,
1750,06/10/22 02:00:00 PM,21.282,2755.6,,,,,,
1751,06/10/22 03:00:00 PM,17.665,1119.5,,,,,,
1752,06/10/22 04:00:00 PM,16.808,570.5,,,,,,
1753,06/10/22 05:00:00 PM,16.046,925.7,,,,,,
1754,06/10/22 06:00:00 PM,15.760,258.3,,,,,,
1755,06/10/22 07:00:00 PM,15.187,269.1,,,,,,
1756,06/10/22 08:00:00 PM,14.613,43.1,,,,,,
1757,06/10/22 09:00:00 PM,14.134,0.0,,,,,,
1758,06/10/22 10:00:00 PM,14.038,0.0,,,,,,
1759,06/10/22 11:00:00 PM,13.654,0.0,,,,,,
1760,06/11/22 12:00:00 AM,13.461,0.0,,,,,,
1761,06/11/22 01:00:00 AM,13.076,0.0,,,,,,
1762,06/11/22 02:00:00 AM,13.076,0.0,,,,,,
1763,06/11/22 03:00:00 AM,12.980,0.0,,,,,,
1764,06/11/22 04:00:00 AM,12.883,0.0,,,,,,
1765,06/11/22 05:00:00 AM,12.401,0.0,,,,,,
1766,06/11/22 06:00:00 AM,12.690,86.1,,,,,,
1767,06/11/22 07:00:00 AM,13.558,624.3,,,,,,
1768,06/11/22 08:00:00 AM,14.421,1011.8,,,,,,
1769,06/11/22 09:00:00 AM,15.664,1722.2,,,,,,
1770,06/11/22 10:00:00 AM,16.237,2755.6,,,,,,
1771,06/11/22 11:00:00 AM,17.855,2152.8,,,,,,
1772,06/11/22 12:00:00 PM,19.377,3961.1,,,,,,
1773,06/11/22 01:00:00 PM,20.996,3961.1,,,,,,
1774,06/11/22 02:00:00 PM,22.621,4994.5,,,,,,
1775,06/11/22 03:00:00 PM,24.448,4650.0,,,,,,
1776,06/11/22 04:00:00 PM,28.853,10333.4,,,,,,
1777,06/11/22 05:00:00 PM,30.760,9644.5,,,,,,
1778,06/11/22 06:00:00 PM,31.676,10333.4,,,,,,
1779,06/11/22 07:00:00 PM,29.652,12400.1,,,,,,
1780,06/11/22 08:00:00 PM,25.902,7233.4,,,,,,
1781,06/11/22 09:00:00 PM,16.237,86.1,,,,,,
1782,06/11/22 10:00:00 PM,14.038,0.0,,,,,,
1783,06/11/22 11:00:00 PM,13.269,0.0,,,,,,
1784,06/12/22 12:00:00 AM,13.269,0.0,,,,,,
1785,06/12/22 01:00:00 AM,13.269,0.0,,,,,,
1786,06/12/22 02:00:00 AM,13.076,0.0,,,,,,
1787,06/12/22 03:00:00 AM,12.594,0.0,,,,,,
1788,06/12/22 04:00:00 AM,11.431,0.0,,,,,,
1789,06/12/22 05:00:00 AM,11.334,0.0,,,,,,
1790,06/12/22 06:00:00 AM,11.722,43.1,,,,,,
1791,06/12/22 07:00:00 AM,12.207,430.6,,,,,,
1792,06/12/22 08:00:00 AM,13.461,947.2,,,,,,
1793,06/12/22 09:00:00 AM,15.569,1808.3,,,,,,
1794,06/12/22 10:00:00 AM,15.282,1097.9,,,,,,
1795,06/12/22 11:00:00 AM,16.141,2927.8,,,,,,
1796,06/12/22 12:00:00 PM,14.517,947.2,,,,,,
1797,06/12/22 01:00:00 PM,14.421,904.2,,,,,,
1798,06/12/22 02:00:00 PM,16.713,3272.2,,,,,,
1799,06/12/22 03:00:00 PM,14.996,1550.0,,,,,,
1800,06/12/22 04:00:00 PM,15.378,1894.5,,,,,,
1801,06/12/22 05:00:00 PM,15.187,1087.2,,,,,,
1802,06/12/22 06:00:00 PM,14.421,731.9,,,,,,
1803,06/12/22 07:00:00 PM,13.942,1205.6,,,,,,
1804,06/12/22 08:00:00 PM,14.325,947.2,,,,,,
1805,06/12/22 09:00:00 PM,12.690,43.1,,,,,,
1806,06/12/22 10:00:00 PM,12.207,0.0,,,,,,
1807,06/12/22 11:00:00 PM,11.431,0.0,,,,,,
1808,06/13/22 12:00:00 AM,10.748,0.0,,,,,,
1809,06/13/22 01:00:00 AM,10.063,0.0,,,,,,
1810,06/13/22 02:00:00 AM,9.965,0.0,,,,,,
1811,06/13/22 03:00:00 AM,10.161,0.0,,,,,,
1812,06/13/22 04:00:00 AM,10.357,0.0,,,,,,
1813,06/13/22 05:00:00 AM,10.259,0.0,,,,,,
1814,06/13/22 06:00:00 AM,10.259,96.9,,,,,,
1815,06/13/22 07:00:00 AM,10.846,656.6,,,,,,
1816,06/13/22 08:00:00 AM,11.916,2066.7,,,,,,
1817,06/13/22 09:00:00 AM,13.654,2927.8,,,,,,
1818,06/13/22 10:00:00 AM,14.613,2927.8,,,,,,
1819,06/13/22 11:00:00 AM,15.569,5166.7,,,,,,
1820,06/13/22 12:00:00 PM,16.046,2927.8,,,,,,
1821,06/13/22 01:00:00 PM,16.903,4650.0,,,,,,
1822,06/13/22 02:00:00 PM,18.806,6200.0,,,,,,
1823,06/13/22 03:00:00 PM,18.140,7233.4,,,,,,
1824,06/13/22 04:00:00 PM,21.855,14466.8,,,,,,
1825,06/13/22 05:00:00 PM,18.331,3961.1,,,,,,
1826,06/13/22 06:00:00 PM,22.142,10677.8,,,,,,
1827,06/13/22 07:00:00 PM,21.282,10677.8,,,,,,
1828,06/13/22 08:00:00 PM,13.654,753.5,,,,,,
1829,06/13/22 09:00:00 PM,12.207,0.0,,,,,,
1830,06/13/22 10:00:00 PM,11.431,0.0,,,,,,
1831,06/13/22 11:00:00 PM,10.846,0.0,,,,,,
1832,06/14/22 12:00:00 AM,10.846,0.0,,,,,,
1833,06/14/22 01:00:00 AM,10.357,0.0,,,,,,
1834,06/14/22 02:00:00 AM,10.357,0.0,,,,,,
1835,06/14/22 03:00:00 AM,9.768,0.0,,,,,,
1836,06/14/22 04:00:00 AM,9.571,0.0,,,,,,
1837,06/14/22 05:00:00 AM,9.472,0.0,,,,,,
1838,06/14/22 06:00:00 AM,9.768,86.1,,,,,,
1839,06/14/22 07:00:00 AM,9.768,312.2,,,,,,
1840,06/14/22 08:00:00 AM,10.944,1011.8,,,,,,
1841,06/14/22 09:00:00 AM,11.819,1259.4,,,,,,
1842,06/14/22 10:00:00 AM,13.173,2152.8,,,,,,
1843,06/14/22 11:00:00 AM,16.903,3100.0,,,,,,
1844,06/14/22 12:00:00 PM,16.808,3272.2,,,,,,
1845,06/14/22 01:00:00 PM,17.570,2325.0,,,,,,
1846,06/14/22 02:00:00 PM,20.710,5166.7,,,,,,
1847,06/14/22 03:00:00 PM,23.581,5166.7,,,,,,
1848,06/14/22 04:00:00 PM,20.329,4477.8,,,,,,
1849,06/14/22 05:00:00 PM,18.806,2497.2,,,,,,
1850,06/14/22 06:00:00 PM,17.284,1227.1,,,,,,
1851,06/14/22 07:00:00 PM,16.523,1033.3,,,,,,
1852,06/14/22 08:00:00 PM,17.855,1205.6,,,,,,
1853,06/14/22 09:00:00 PM,14.517,64.6,,,,,,
1854,06/14/22 10:00:00 PM,13.269,0.0,,,,,,
1855,06/14/22 11:00:00 PM,12.304,0.0,,,,,,
1856,06/15/22 12:00:00 AM,11.334,0.0,,,,,,
1857,06/15/22 01:00:00 AM,10.553,0.0,,,,,,
1858,06/15/22 02:00:00 AM,10.455,0.0,,,,,,
1859,06/15/22 03:00:00 AM,9.965,0.0,,,,,,
1860,06/15/22 04:00:00 AM,9.472,0.0,,,,,,
1861,06/15/22 05:00:00 AM,9.669,0.0,,,,,,
1862,06/15/22 06:00:00 AM,9.965,86.1,,,,,,
1863,06/15/22 07:00:00 AM,10.748,796.5,,,,,,
1864,06/15/22 08:00:00 AM,12.110,796.5,,,,,,
1865,06/15/22 09:00:00 AM,13.846,1550.0,,,,,,
1866,06/15/22 10:00:00 AM,14.900,2669.5,,,,,,
1867,06/15/22 11:00:00 AM,16.999,3272.2,,,,,,
1868,06/15/22 12:00:00 PM,19.187,3444.5,,,,,,
1869,06/15/22 01:00:00 PM,16.141,1463.9,,,,,,
1870,06/15/22 02:00:00 PM,17.094,1808.3,,,,,,
1871,06/15/22 03:00:00 PM,18.236,2927.8,,,,,,
1872,06/15/22 04:00:00 PM,18.901,4650.0,,,,,,
1873,06/15/22 05:00:00 PM,17.379,1894.5,,,,,,
1874,06/15/22 06:00:00 PM,17.475,1808.3,,,,,,
1875,06/15/22 07:00:00 PM,17.189,1808.3,,,,,,
1876,06/15/22 08:00:00 PM,15.951,344.4,,,,,,
1877,06/15/22 09:00:00 PM,14.804,0.0,,,,,,
1878,06/15/22 10:00:00 PM,14.230,0.0,,,,,,
1879,06/15/22 11:00:00 PM,13.654,0.0,,,,,,
1880,06/16/22 12:00:00 AM,12.110,0.0,,,,,,
1881,06/16/22 01:00:00 AM,12.304,0.0,,,,,,
1882,06/16/22 02:00:00 AM,11.236,0.0,,,,,,
1883,06/16/22 03:00:00 AM,10.748,0.0,,,,,,
1884,06/16/22 04:00:00 AM,10.651,0.0,,,,,,
1885,06/16/22 05:00:00 AM,10.944,0.0,,,,,,
1886,06/16/22 06:00:00 AM,11.139,21.5,,,,,,
1887,06/16/22 07:00:00 AM,11.916,387.5,,,,,,
1888,06/16/22 08:00:00 AM,13.173,1550.0,,,,,,
1889,06/16/22 09:00:00 AM,15.378,1313.2,,,,,,
1890,06/16/22 10:00:00 AM,16.713,2152.8,,,,,,
1891,06/16/22 11:00:00 AM,18.616,4133.4,,,,,,
1892,06/16/22 12:00:00 PM,18.711,2755.6,,,,,,
1893,06/16/22 01:00:00 PM,16.713,4133.4,,,,,,
1894,06/16/22 02:00:00 PM,21.664,4305.6,,,,,,
1895,06/16/22 03:00:00 PM,24.738,5511.1,,,,,,
1896,06/16/22 04:00:00 PM,26.097,3961.1,,,,,,
1897,06/16/22 05:00:00 PM,29.053,11022.3,,,,,,
1898,06/16/22 06:00:00 PM,25.125,5511.1,,,,,,
1899,06/16/22 07:00:00 PM,28.754,8266.7,,,,,,
1900,06/16/22 08:00:00 PM,20.234,1291.7,,,,,,
1901,06/16/22 09:00:00 PM,17.475,118.4,,,,,,
1902,06/16/22 10:00:00 PM,16.141,0.0,,,,,,
1903,06/16/22 11:00:00 PM,15.187,0.0,,,,,,
1904,06/17/22 12:00:00 AM,14.613,0.0,,,,,,
1905,06/17/22 01:00:00 AM,14.230,0.0,,,,,,
1906,06/17/22 02:00:00 AM,14.134,0.0,,,,,,
1907,06/17/22 03:00:00 AM,14.038,0.0,,,,,,
1908,06/17/22 04:00:00 AM,13.076,0.0,,,,,,
1909,06/17/22 05:00:00 AM,12.497,0.0,,,,,,
1910,06/17/22 06:00:00 AM,12.594,21.5,,,,,,
1911,06/17/22 07:00:00 AM,13.558,516.7,,,,,,
1912,06/17/22 08:00:00 AM,13.750,624.3,,,,,,
1913,06/17/22 09:00:00 AM,13.846,796.5,,,,,,
1914,06/17/22 10:00:00 AM,14.230,904.2,,,,,,
1915,06/17/22 11:00:00 AM,14.421,1313.2,,,,,,
1916,06/17/22 12:00:00 PM,14.900,1011.8,,,,,,
1917,06/17/22 01:00:00 PM,14.038,1636.1,,,,,,
1918,06/17/22 02:00:00 PM,13.654,667.4,,,,,,
1919,06/17/22 03:00:00 PM,13.365,1087.2,,,,,,
1920,06/17/22 04:00:00 PM,13.365,882.6,,,,,,
1921,06/17/22 05:00:00 PM,13.654,1076.4,,,,,,
1922,06/17/22 06:00:00 PM,12.980,893.4,,,,,,
1923,06/17/22 07:00:00 PM,12.980,796.5,,,,,,
1924,06/17/22 08:00:00 PM,12.690,236.8,,,,,,
1925,06/17/22 09:00:00 PM,12.401,0.0,,,,,,
1926,06/17/22 10:00:00 PM,12.304,0.0,,,,,,
1927,06/17/22 11:00:00 PM,12.110,0.0,,,,,,
1928,06/18/22 12:00:00 AM,11.916,0.0,,,,,,
1929,06/18/22 01:00:00 AM,11.722,0.0,,,,,,
1930,06/18/22 02:00:00 AM,11.334,0.0,,,,,,
1931,06/18/22 03:00:00 AM,11.139,0.0,,,,,,
1932,06/18/22 04:00:00 AM,11.236,0.0,,,,,,
1933,06/18/22 05:00:00 AM,11.139,0.0,,,,,,
1934,06/18/22 06:00:00 AM,11.236,139.9,,,,,,
1935,06/18/22 07:00:00 AM,11.819,441.3,,,,,,
1936,06/18/22 08:00:00 AM,12.497,861.1,,,,,,
1937,06/18/22 09:00:00 AM,13.461,1313.2,,,,,,
1938,06/18/22 10:00:00 AM,15.569,2497.2,,,,,,
1939,06/18/22 11:00:00 AM,16.141,2238.9,,,,,,
1940,06/18/22 12:00:00 PM,16.808,3272.2,,,,,,
1941,06/18/22 01:00:00 PM,18.616,3616.7,,,,,,
1942,06/18/22 02:00:00 PM,16.903,1636.1,,,,,,
1943,06/18/22 03:00:00 PM,18.045,3100.0,,,,,,
1944,06/18/22 04:00:00 PM,19.187,3444.5,,,,,,
1945,06/18/22 05:00:00 PM,16.903,775.0,,,,,,
1946,06/18/22 06:00:00 PM,18.616,2238.9,,,,,,
1947,06/18/22 07:00:00 PM,16.903,904.2,,,,,,
1948,06/18/22 08:00:00 PM,15.282,172.2,,,,,,
1949,06/18/22 09:00:00 PM,14.230,0.0,,,,,,
1950,06/18/22 10:00:00 PM,13.558,0.0,,,,,,
1951,06/18/22 11:00:00 PM,12.690,0.0,,,,,,
1952,06/19/22 12:00:00 AM,12.497,0.0,,,,,,
1953,06/19/22 01:00:00 AM,12.207,0.0,,,,,,
1954,06/19/22 02:00:00 AM,11.528,0.0,,,,,,
1955,06/19/22 03:00:00 AM,11.334,0.0,,,,,,
1956,06/19/22 04:00:00 AM,11.431,0.0,,,,,,
1957,06/19/22 05:00:00 AM,11.431,0.0,,,,,,
1958,06/19/22 06:00:00 AM,11.722,21.5,,,,,,
1959,06/19/22 07:00:00 AM,12.304,409.0,,,,,,
1960,06/19/22 08:00:00 AM,13.365,1011.8,,,,,,
1961,06/19/22 09:00:00 AM,14.900,1894.5,,,,,,
1962,06/19/22 10:00:00 AM,16.808,2325.0,,,,,,
1963,06/19/22 11:00:00 AM,18.236,2583.4,,,,,,
1964,06/19/22 12:00:00 PM,18.045,3100.0,,,,,,
1965,06/19/22 01:00:00 PM,20.043,3788.9,,,,,,
1966,06/19/22 02:00:00 PM,22.621,5166.7,,,,,,
1967,06/19/22 03:00:00 PM,23.966,5511.1,,,,,,
1968,06/19/22 04:00:00 PM,24.641,4650.0,,,,,,
1969,06/19/22 05:00:00 PM,24.931,5166.7,,,,,,
1970,06/19/22 06:00:00 PM,19.377,645.8,,,,,,
1971,06/19/22 07:00:00 PM,16.808,635.1,,,,,,
1972,06/19/22 08:00:00 PM,18.711,968.8,,,,,,
1973,06/19/22 09:00:00 PM,16.332,53.8,,,,,,
1974,06/19/22 10:00:00 PM,14.804,0.0,,,,,,
1975,06/19/22 11:00:00 PM,14.038,0.0,,,,,,
1976,06/20/22 12:00:00 AM,13.461,0.0,,,,,,
1977,06/20/22 01:00:00 AM,12.594,0.0,,,,,,
1978,06/20/22 02:00:00 AM,11.334,0.0,,,,,,
1979,06/20/22 03:00:00 AM,10.944,0.0,,,,,,
1980,06/20/22 04:00:00 AM,11.334,0.0,,,,,,
1981,06/20/22 05:00:00 AM,11.236,0.0,,,,,,
1982,06/20/22 06:00:00 AM,12.013,172.2,,,,,,
1983,06/20/22 07:00:00 AM,12.594,430.6,,,,,,
1984,06/20/22 08:00:00 AM,13.461,947.2,,,,,,
1985,06/20/22 09:00:00 AM,13.558,1054.9,,,,,,
1986,06/20/22 10:00:00 AM,16.141,2583.4,,,,,,
1987,06/20/22 11:00:00 AM,18.140,3272.2,,,,,,
1988,06/20/22 12:00:00 PM,20.329,4133.4,,,,,,
1989,06/20/22 01:00:00 PM,20.424,3961.1,,,,,,
1990,06/20/22 02:00:00 PM,21.378,5166.7,,,,,,
1991,06/20/22 03:00:00 PM,22.525,4133.4,,,,,,
1992,06/20/22 04:00:00 PM,29.452,6544.5,,,,,,
1993,06/20/22 05:00:00 PM,35.009,7233.4,,,,,,
1994,06/20/22 06:00:00 PM,23.292,3100.0,,,,,,
1995,06/20/22 07:00:00 PM,20.424,925.7,,,,,,
1996,06/20/22 08:00:00 PM,26.683,5511.1,,,,,,
1997,06/20/22 09:00:00 PM,19.187,129.2,,,,,,
1998,06/20/22 10:00:00 PM,17.189,0.0,,,,,,
1999,06/20/22 11:00:00 PM,15.951,0.0,,,,,,
2000,06/21/22 12:00:00 AM,14.421,0.0,,,,,,
2001,06/21/22 01:00:00 AM,14.230,0.0,,,,,,
2002,06/21/22 02:00:00 AM,13.558,0.0,,,,,,
2003,06/21/22 03:00:00 AM,12.594,0.0,,,,,,
2004,06/21/22 04:00:00 AM,12.497,0.0,,,,,,
2005,06/21/22 05:00:00 AM,12.110,0.0,,,,,,
2006,06/21/22 06:00:00 AM,12.207,43.1,,,,,,
2007,06/21/22 07:00:00 AM,12.497,559.7,,,,,,
2008,06/21/22 08:00:00 AM,13.076,796.5,,,,,,
2009,06/21/22 09:00:00 AM,14.421,1184.0,,,,,,
2010,06/21/22 10:00:00 AM,16.618,2755.6,,,,,,
2011,06/21/22 11:00:00 AM,17.570,1894.5,,,,,,
2012,06/21/22 12:00:00 PM,21.569,2927.8,,,,,,
2013,06/21/22 01:00:00 PM,22.238,2411.1,,,,,,
2014,06/21/22 02:00:00 PM,26.390,2755.6,,,,,,
2015,06/21/22 03:00:00 PM,31.574,4650.0,,,,,,
2016,06/21/22 04:00:00 PM,34.268,6200.0,,,,,,
2017,06/21/22 05:00:00 PM,37.384,8266.7,,,,,,
2018,06/21/22 06:00:00 PM,41.225,10333.4,,,,,,
2019,06/21/22 07:00:00 PM,37.165,8611.2,,,,,,
2020,06/21/22 08:00:00 PM,34.058,6200.0,,,,,,
2021,06/21/22 09:00:00 PM,22.812,118.4,,,,,,
2022,06/21/22 10:00:00 PM,20.329,0.0,,,,,,
2023,06/21/22 11:00:00 PM,18.806,0.0,,,,,,
2024,06/22/22 12:00:00 AM,18.045,0.0,,,,,,
2025,06/22/22 01:00:00 AM,17.094,0.0,,,,,,
2026,06/22/22 02:00:00 AM,16.618,0.0,,,,,,
2027,06/22/22 03:00:00 AM,16.046,0.0,,,,,,
2028,06/22/22 04:00:00 AM,15.760,0.0,,,,,,
2029,06/22/22 05:00:00 AM,15.091,0.0,,,,,,
2030,06/22/22 06:00:00 AM,15.473,32.3,,,,,,
2031,06/22/22 07:00:00 AM,15.569,344.4,,,,,,
2032,06/22/22 08:00:00 AM,16.332,667.4,,,,,,
2033,06/22/22 09:00:00 AM,16.332,947.2,,,,,,
2034,06/22/22 10:00:00 AM,17.855,2325.0,,,,,,
2035,06/22/22 11:00:00 AM,19.187,3444.5,,,,,,
2036,06/22/22 12:00:00 PM,20.138,4133.4,,,,,,
2037,06/22/22 01:00:00 PM,21.760,4822.3,,,,,,
2038,06/22/22 02:00:00 PM,22.238,4133.4,,,,,,
2039,06/22/22 03:00:00 PM,21.378,2927.8,,,,,,
2040,06/22/22 04:00:00 PM,32.188,10333.4,,,,,,
2041,06/22/22 05:00:00 PM,32.188,10677.8,,,,,,
2042,06/22/22 06:00:00 PM,33.953,10333.4,,,,,,
2043,06/22/22 07:00:00 PM,30.760,10333.4,,,,,,
2044,06/22/22 08:00:00 PM,25.902,3788.9,,,,,,
2045,06/22/22 09:00:00 PM,19.377,172.2,,,,,,
2046,06/22/22 10:00:00 PM,16.427,0.0,,,,,,
2047,06/22/22 11:00:00 PM,14.517,0.0,,,,,,
2048,06/23/22 12:00:00 AM,13.558,0.0,,,,,,
2049,06/23/22 01:00:00 AM,12.690,0.0,,,,,,
2050,06/23/22 02:00:00 AM,11.722,0.0,,,,,,
2051,06/23/22 03:00:00 AM,11.431,0.0,,,,,,
2052,06/23/22 04:00:00 AM,11.139,0.0,,,,,,
2053,06/23/22 05:00:00 AM,10.651,0.0,,,,,,
2054,06/23/22 06:00:00 AM,10.748,258.3,,,,,,
2055,06/23/22 07:00:00 AM,11.431,1162.5,,,,,,
2056,06/23/22 08:00:00 AM,12.883,1463.9,,,,,,
2057,06/23/22 09:00:00 AM,14.996,1550.0,,,,,,
2058,06/23/22 10:00:00 AM,15.664,2066.7,,,,,,
2059,06/23/22 11:00:00 AM,16.903,1722.2,,,,,,
2060,06/23/22 12:00:00 PM,18.236,1894.5,,,,,,
2061,06/23/22 01:00:00 PM,19.853,1980.6,,,,,,
2062,06/23/22 02:00:00 PM,23.677,3100.0,,,,,,
2063,06/23/22 03:00:00 PM,26.683,6200.0,,,,,,
2064,06/23/22 04:00:00 PM,28.953,9300.1,,,,,,
2065,06/23/22 05:00:00 PM,31.166,9644.5,,,,,,
2066,06/23/22 06:00:00 PM,35.864,10333.4,,,,,,
2067,06/23/22 07:00:00 PM,32.291,11022.3,,,,,,
2068,06/23/22 08:00:00 PM,23.773,1463.9,,,,,,
2069,06/23/22 09:00:00 PM,18.711,0.0,,,,,,
2070,06/23/22 10:00:00 PM,17.284,0.0,,,,,,
2071,06/23/22 11:00:00 PM,15.951,0.0,,,,,,
2072,06/24/22 12:00:00 AM,15.091,0.0,,,,,,
2073,06/24/22 01:00:00 AM,13.942,0.0,,,,,,
2074,06/24/22 02:00:00 AM,13.750,0.0,,,,,,
2075,06/24/22 03:00:00 AM,13.269,0.0,,,,,,
2076,06/24/22 04:00:00 AM,12.497,0.0,,,,,,
2077,06/24/22 05:00:00 AM,11.528,0.0,,,,,,
2078,06/24/22 06:00:00 AM,11.236,172.2,,,,,,
2079,06/24/22 07:00:00 AM,13.076,1001.0,,,,,,
2080,06/24/22 08:00:00 AM,16.141,1377.8,,,,,,
2081,06/24/22 09:00:00 AM,17.855,1377.8,,,,,,
2082,06/24/22 10:00:00 AM,18.045,1636.1,,,,,,
2083,06/24/22 11:00:00 AM,19.187,1463.9,,,,,,
2084,06/24/22 12:00:00 PM,20.424,1722.2,,,,,,
2085,06/24/22 01:00:00 PM,22.621,3788.9,,,,,,
2086,06/24/22 02:00:00 PM,25.513,2927.8,,,,,,
2087,06/24/22 03:00:00 PM,27.961,3272.2,,,,,,
2088,06/24/22 04:00:00 PM,31.166,7577.8,,,,,,
2089,06/24/22 05:00:00 PM,31.880,7577.8,,,,,,
2090,06/24/22 06:00:00 PM,33.743,11711.2,,,,,,
2091,06/24/22 07:00:00 PM,34.268,10333.4,,,,,,
2092,06/24/22 08:00:00 PM,32.188,9300.1,,,,,,
2093,06/24/22 09:00:00 PM,21.760,107.6,,,,,,
2094,06/24/22 10:00:00 PM,19.948,0.0,,,,,,
2095,06/24/22 11:00:00 PM,18.996,0.0,,,,,,
2096,06/25/22 12:00:00 AM,18.616,0.0,,,,,,
2097,06/25/22 01:00:00 AM,18.426,0.0,,,,,,
2098,06/25/22 02:00:00 AM,17.284,0.0,,,,,,
2099,06/25/22 03:00:00 AM,16.523,0.0,,,,,,
2100,06/25/22 04:00:00 AM,14.421,0.0,,,,,,
2101,06/25/22 05:00:00 AM,13.558,0.0,,,,,,
2102,06/25/22 06:00:00 AM,13.846,183.0,,,,,,
2103,06/25/22 07:00:00 AM,15.569,1011.8,,,,,,
2104,06/25/22 08:00:00 AM,18.711,1377.8,,,,,,
2105,06/25/22 09:00:00 AM,20.138,1313.2,,,,,,
2106,06/25/22 10:00:00 AM,22.046,1636.1,,,,,,
2107,06/25/22 11:00:00 AM,24.062,1550.0,,,,,,
2108,06/25/22 12:00:00 PM,26.488,1722.2,,,,,,
2109,06/25/22 01:00:00 PM,28.060,1894.5,,,,,,
2110,06/25/22 02:00:00 PM,31.064,2583.4,,,,,,
2111,06/25/22 03:00:00 PM,35.649,6200.0,,,,,,
2112,06/25/22 04:00:00 PM,36.728,8266.7,,,,,,
2113,06/25/22 05:00:00 PM,38.379,10677.8,,,,,,
2114,06/25/22 06:00:00 PM,40.071,12400.1,,,,,,
2115,06/25/22 07:00:00 PM,38.046,10677.8,,,,,,
2116,06/25/22 08:00:00 PM,35.649,7233.4,,,,,,
2117,06/25/22 09:00:00 PM,25.708,139.9,,,,,,
2118,06/25/22 10:00:00 PM,24.351,0.0,,,,,,
2119,06/25/22 11:00:00 PM,23.581,0.0,,,,,,
2120,06/26/22 12:00:00 AM,22.717,0.0,,,,,,
2121,06/26/22 01:00:00 AM,22.238,0.0,,,,,,
2122,06/26/22 02:00:00 AM,21.473,0.0,,,,,,
2123,06/26/22 03:00:00 AM,19.377,0.0,,,,,,
2124,06/26/22 04:00:00 AM,17.760,0.0,,,,,,
2125,06/26/22 05:00:00 AM,16.427,0.0,,,,,,
2126,06/26/22 06:00:00 AM,17.570,183.0,,,,,,
2127,06/26/22 07:00:00 AM,18.996,1033.3,,,,,,
2128,06/26/22 08:00:00 AM,22.429,1377.8,,,,,,
2129,06/26/22 09:00:00 AM,24.351,1463.9,,,,,,
2130,06/26/22 10:00:00 AM,25.319,1463.9,,,,,,
2131,06/26/22 11:00:00 AM,26.585,1722.2,,,,,,
2132,06/26/22 12:00:00 PM,28.258,1722.2,,,,,,
2133,06/26/22 01:00:00 PM,30.356,2066.7,,,,,,
2134,06/26/22 02:00:00 PM,33.743,3272.2,,,,,,
