"sensor_index","year","month","day","hour","avg_pm","avg_rh","avg_temp","pm2.5_corrected"
177979,2025,1,4,17,3.74677419354839,59.0322580645161,56.9354838709677,2.62472903225806
177979,2025,1,4,18,3.65516666666667,58.9666666666667,57,2.58238066666667
177979,2025,1,4,19,11.0445161290323,59.4838709677419,57.0967741935484,6.40981677419355
177979,2025,1,4,20,15.7456666666667,60.3666666666667,56.9666666666667,8.79712266666667
177979,2025,1,4,21,11.5983333333333,60.3666666666667,57.2666666666667,6.62392
177979,2025,1,4,22,10.3579032258065,60.8064516129032,57.0645161290323,5.93602516129032
177979,2025,1,4,23,12.8454838709677,60.258064516129,57.5483870967742,7.28678838709677
177979,2025,1,5,0,13.469,60.0666666666667,57.9333333333333,7.63000933333333
177979,2025,1,5,1,6.2515,61.0333333333333,57.8,3.76471266666667
177979,2025,1,5,2,0.854032258064516,63.3870967741936,57.3225806451613,0.733545161290323
177979,2025,1,5,3,0,64.4333333333333,57.9,0.195846666666666
