UTCDateTime,current_temp_f,current_humidity,pm2_5_atm_b,.source_file
2025/07/17T11:52:01z,69,54,9.5,20250717.csv
2025/07/17T11:54:01z,69,55,9.07,20250717.csv
2025/07/17T11:56:01z,69,55,8.73,20250717.csv
2025/07/17T11:58:01z,69,55,9.14,20250717.csv
2025/07/17T12:00:01z,69,55,8.97,20250717.csv
2025/07/17T12:02:01z,70,55,10.25,20250717.csv
2025/07/17T12:04:01z,69,54,10.55,20250717.csv
2025/07/17T12:06:01z,69,55,10.28,20250717.csv
2025/07/17T12:08:01z,69,55,10.68,20250717.csv
2025/07/17T12:10:01z,69,55,8.97,20250717.csv
2025/07/17T12:12:01z,69,55,9.9,20250717.csv
2025/07/17T12:14:01z,68,56,9.48,20250717.csv
2025/07/17T12:16:01z,68,56,9.57,20250717.csv
2025/07/17T12:18:01z,68,57,10.05,20250717.csv
2025/07/17T12:20:01z,68,56,8.55,20250717.csv
2025/07/17T12:22:01z,68,56,10.24,20250717.csv
2025/07/17T12:24:01z,69,56,11.03,20250717.csv
2025/07/17T12:26:01z,69,56,9.3,20250717.csv
2025/07/17T12:28:01z,69,56,9.23,20250717.csv
2025/07/17T12:30:01z,69,56,10.09,20250717.csv
2025/07/17T12:32:01z,69,56,11.2,20250717.csv
2025/07/17T12:34:01z,69,55,8.8,20250717.csv
2025/07/17T12:36:01z,68,56,10.84,20250717.csv
2025/07/17T12:38:01z,69,56,10.18,20250717.csv
2025/07/17T12:40:01z,69,56,9.63,20250717.csv
2025/07/17T12:42:01z,69,56,9.11,20250717.csv
2025/07/17T12:44:01z,69,55,9.63,20250717.csv
2025/07/17T12:46:01z,69,56,10.29,20250717.csv
2025/07/17T12:48:01z,69,56,10.19,20250717.csv
2025/07/17T12:50:01z,69,56,9.36,20250717.csv
2025/07/17T12:52:01z,69,56,8.71,20250717.csv
2025/07/17T12:54:01z,69,56,11.15,20250717.csv
2025/07/17T12:56:01z,69,56,10.12,20250717.csv
2025/07/17T12:58:01z,69,56,10.19,20250717.csv
2025/07/17T13:00:01z,69,56,9.79,20250717.csv
2025/07/17T13:02:01z,69,56,10.03,20250717.csv
2025/07/17T13:04:01z,69,55,10.2,20250717.csv
2025/07/17T13:06:01z,69,55,10.36,20250717.csv
2025/07/17T13:08:01z,69,55,9,20250717.csv
2025/07/17T13:10:01z,69,55,9.98,20250717.csv
2025/07/17T13:12:01z,69,56,10.92,20250717.csv
2025/07/17T13:14:01z,69,55,10.22,20250717.csv
2025/07/17T13:16:01z,69,55,8.89,20250717.csv
2025/07/17T13:18:01z,69,55,9.53,20250717.csv
2025/07/17T13:20:01z,69,55,10.43,20250717.csv
2025/07/17T13:22:01z,69,55,9.84,20250717.csv
2025/07/17T13:24:01z,69,54,9.53,20250717.csv
2025/07/17T13:26:01z,69,55,8.8,20250717.csv
2025/07/17T13:28:01z,69,54,9.8,20250717.csv
2025/07/17T13:30:01z,69,55,9.34,20250717.csv
2025/07/17T13:32:01z,69,54,9.16,20250717.csv
2025/07/17T13:34:01z,69,54,11.18,20250717.csv
2025/07/17T13:36:01z,69,54,9.8,20250717.csv
2025/07/17T13:38:01z,69,54,9.11,20250717.csv
2025/07/17T13:40:01z,69,54,9.74,20250717.csv
2025/07/17T13:42:01z,69,55,9.27,20250717.csv
2025/07/17T13:44:01z,69,55,11.09,20250717.csv
2025/07/17T13:46:01z,69,55,10.74,20250717.csv
2025/07/17T13:48:01z,69,54,11.54,20250717.csv
2025/07/17T13:50:01z,69,54,9.37,20250717.csv
2025/07/17T13:52:01z,69,55,8.86,20250717.csv
2025/07/17T13:54:01z,68,55,9.28,20250717.csv
2025/07/17T13:56:01z,69,55,9.71,20250717.csv
2025/07/17T13:58:01z,69,55,9,20250717.csv
2025/07/17T14:00:01z,69,55,8.67,20250717.csv
2025/07/17T14:02:01z,69,54,9.98,20250717.csv
2025/07/17T14:04:01z,70,54,8.77,20250717.csv
2025/07/17T14:06:01z,70,54,8.42,20250717.csv
2025/07/17T14:08:01z,70,53,8.58,20250717.csv
2025/07/17T14:10:01z,70,54,9.07,20250717.csv
2025/07/17T14:12:01z,70,53,9.32,20250717.csv
2025/07/17T14:14:01z,70,53,9.2,20250717.csv
2025/07/17T14:16:01z,70,53,9.77,20250717.csv
2025/07/17T14:18:01z,70,53,9.45,20250717.csv
2025/07/17T14:20:01z,70,53,8.27,20250717.csv
2025/07/17T14:22:01z,70,53,8.9,20250717.csv
2025/07/17T14:24:01z,71,53,8.55,20250717.csv
2025/07/17T14:26:01z,70,53,8.16,20250717.csv
2025/07/17T14:28:01z,70,53,8.05,20250717.csv
2025/07/17T14:30:01z,70,53,8.03,20250717.csv
2025/07/17T14:32:01z,70,53,8.61,20250717.csv
2025/07/17T14:34:01z,70,53,8.71,20250717.csv
2025/07/17T14:36:01z,70,54,9.21,20250717.csv
2025/07/17T14:38:01z,70,53,7.92,20250717.csv
2025/07/17T14:40:01z,70,54,8.02,20250717.csv
2025/07/17T14:42:01z,70,54,8.48,20250717.csv
2025/07/17T14:44:01z,70,54,9.75,20250717.csv
2025/07/17T14:46:01z,69,54,8.55,20250717.csv
2025/07/17T14:48:01z,70,54,8.53,20250717.csv
2025/07/17T14:50:01z,70,54,8.03,20250717.csv
2025/07/17T14:52:01z,70,54,7.88,20250717.csv
2025/07/17T14:54:01z,70,54,8.52,20250717.csv
2025/07/17T14:56:01z,71,54,8.66,20250717.csv
2025/07/17T14:58:01z,70,53,9.71,20250717.csv
2025/07/17T15:00:01z,70,54,8.11,20250717.csv
2025/07/17T15:02:01z,70,54,9.05,20250717.csv
2025/07/17T15:04:01z,69,54,7.29,20250717.csv
2025/07/17T15:06:01z,70,54,9.68,20250717.csv
2025/07/17T15:08:01z,70,54,7.41,20250717.csv
2025/07/17T15:10:01z,70,54,8.68,20250717.csv
2025/07/17T15:12:01z,70,53,7.78,20250717.csv
2025/07/17T15:14:01z,71,53,8.34,20250717.csv
2025/07/17T15:16:01z,71,54,8.85,20250717.csv
2025/07/17T15:18:01z,70,54,8.78,20250717.csv
2025/07/17T15:20:01z,71,54,8.37,20250717.csv
2025/07/17T15:22:01z,70,54,7.8,20250717.csv
2025/07/17T15:24:01z,71,54,8.95,20250717.csv
2025/07/17T15:26:01z,71,53,9.17,20250717.csv
2025/07/17T15:28:01z,70,53,8.14,20250717.csv
2025/07/17T15:30:01z,69,54,8.39,20250717.csv
2025/07/17T15:32:01z,70,54,8.1,20250717.csv
2025/07/17T15:34:01z,71,53,7.66,20250717.csv
2025/07/17T15:36:01z,71,52,6.24,20250717.csv
2025/07/17T15:38:01z,71,52,9.21,20250717.csv
2025/07/17T15:40:01z,72,52,10.49,20250717.csv
2025/07/17T15:42:01z,73,52,10.57,20250717.csv
2025/07/17T15:44:01z,72,51,9.88,20250717.csv
2025/07/17T15:46:01z,73,51,9.09,20250717.csv
2025/07/17T15:48:01z,73,50,11.41,20250717.csv
2025/07/17T15:50:01z,73,50,8.92,20250717.csv
2025/07/17T15:52:01z,73,50,9.3,20250717.csv
2025/07/17T15:54:01z,74,50,9.71,20250717.csv
2025/07/17T15:56:01z,73,49,8.35,20250717.csv
2025/07/17T15:58:01z,74,49,9.08,20250717.csv
2025/07/17T16:00:01z,73,49,8.47,20250717.csv
2025/07/17T16:02:01z,72,50,9.66,20250717.csv
2025/07/17T16:04:01z,73,50,7.88,20250717.csv
2025/07/17T16:06:01z,73,50,9.25,20250717.csv
2025/07/17T16:08:01z,74,49,9.56,20250717.csv
2025/07/17T16:10:01z,74,49,9.32,20250717.csv
2025/07/17T16:12:01z,74,49,9.36,20250717.csv
2025/07/17T16:14:03z,74,49,9.95,20250717.csv
2025/07/17T16:16:03z,74,49,9.84,20250717.csv
2025/07/17T16:18:03z,74,48,9.45,20250717.csv
2025/07/17T16:20:03z,75,48,9.02,20250717.csv
2025/07/17T16:22:03z,74,49,9.14,20250717.csv
2025/07/17T16:24:03z,75,48,8.71,20250717.csv
2025/07/17T16:26:03z,75,48,9.16,20250717.csv
2025/07/17T16:28:03z,75,47,8.64,20250717.csv
2025/07/17T16:30:03z,75,47,9.46,20250717.csv
2025/07/17T16:32:03z,74,47,8.98,20250717.csv
2025/07/17T16:34:03z,75,47,8.54,20250717.csv
2025/07/17T16:36:03z,75,48,8.97,20250717.csv
2025/07/17T16:38:03z,75,48,9.29,20250717.csv
2025/07/17T16:40:03z,75,47,9.62,20250717.csv
2025/07/17T16:42:03z,74,47,9.02,20250717.csv
2025/07/17T16:44:03z,75,47,10.65,20250717.csv
2025/07/17T16:46:03z,74,48,9.58,20250717.csv
2025/07/17T16:48:03z,75,47,8.81,20250717.csv
2025/07/17T16:50:03z,75,47,9.5,20250717.csv
2025/07/17T16:52:03z,76,47,9.91,20250717.csv
2025/07/17T16:54:03z,75,46,9.1,20250717.csv
2025/07/17T16:56:03z,75,47,7.67,20250717.csv
2025/07/17T16:58:03z,76,46,9.91,20250717.csv
2025/07/17T17:00:03z,75,46,9.31,20250717.csv
2025/07/17T17:02:03z,75,47,9.84,20250717.csv
2025/07/17T17:04:03z,76,47,11.48,20250717.csv
2025/07/17T17:06:03z,77,46,9.19,20250717.csv
2025/07/17T17:08:03z,77,45,8.55,20250717.csv
2025/07/17T17:10:03z,77,45,9.81,20250717.csv
2025/07/17T17:12:03z,77,46,8.63,20250717.csv
2025/07/17T17:14:03z,77,45,9.84,20250717.csv
2025/07/17T17:16:03z,77,45,8.34,20250717.csv
2025/07/17T17:18:03z,77,45,8.97,20250717.csv
2025/07/17T17:20:03z,77,45,9.86,20250717.csv
2025/07/17T17:22:03z,77,46,9.72,20250717.csv
2025/07/17T17:24:03z,77,45,9.54,20250717.csv
2025/07/17T17:26:03z,77,45,10.22,20250717.csv
2025/07/17T17:28:03z,74,47,9.66,20250717.csv
2025/07/17T17:30:03z,76,47,10.41,20250717.csv
2025/07/17T17:32:03z,77,46,11.02,20250717.csv
2025/07/17T17:34:03z,78,44,10.73,20250717.csv
2025/07/17T17:36:03z,78,44,9.92,20250717.csv
2025/07/17T17:38:03z,78,43,9.65,20250717.csv
2025/07/17T17:40:03z,78,44,10.84,20250717.csv
2025/07/17T17:42:03z,78,44,7.95,20250717.csv
2025/07/17T17:44:03z,78,44,9.42,20250717.csv
2025/07/17T17:46:03z,77,44,9.38,20250717.csv
2025/07/17T17:48:03z,77,45,10.25,20250717.csv
2025/07/17T17:50:03z,78,44,10,20250717.csv
2025/07/17T17:52:03z,79,44,9.29,20250717.csv
2025/07/17T17:54:03z,78,43,9.66,20250717.csv
2025/07/17T17:56:03z,76,45,10.86,20250717.csv
2025/07/17T17:58:03z,77,45,10.56,20250717.csv
2025/07/17T18:00:03z,77,46,9.8,20250717.csv
2025/07/17T18:02:03z,78,45,10.45,20250717.csv
2025/07/17T18:04:03z,79,44,10.27,20250717.csv
2025/07/17T18:06:03z,79,43,9.71,20250717.csv
2025/07/17T18:08:03z,80,42,9.66,20250717.csv
2025/07/17T18:10:03z,79,42,10.24,20250717.csv
2025/07/17T18:12:03z,78,43,9.73,20250717.csv
2025/07/17T18:14:04z,78,44,8.78,20250717.csv
2025/07/17T18:16:04z,78,44,10.25,20250717.csv
2025/07/17T18:18:04z,78,43,10.09,20250717.csv
2025/07/17T18:20:04z,78,43,11.22,20250717.csv
2025/07/17T18:22:04z,79,43,9.29,20250717.csv
2025/07/17T18:24:04z,80,42,11.28,20250717.csv
2025/07/17T18:26:04z,79,43,9.61,20250717.csv
2025/07/17T18:28:04z,79,43,8.33,20250717.csv
2025/07/17T18:30:04z,80,42,8.05,20250717.csv
2025/07/17T18:32:04z,81,41,8.69,20250717.csv
2025/07/17T18:34:04z,81,42,9.07,20250717.csv
2025/07/17T18:36:04z,81,41,9.2,20250717.csv
2025/07/17T18:38:04z,79,42,8.59,20250717.csv
2025/07/17T18:40:04z,80,42,8.5,20250717.csv
2025/07/17T18:42:04z,81,41,6.7,20250717.csv
2025/07/17T18:44:04z,81,41,8.16,20250717.csv
2025/07/17T18:46:04z,81,41,7.29,20250717.csv
2025/07/17T18:48:04z,82,41,7.76,20250717.csv
2025/07/17T18:50:04z,82,40,6.67,20250717.csv
2025/07/17T18:52:04z,82,41,8.21,20250717.csv
2025/07/17T18:54:04z,81,41,8.14,20250717.csv
2025/07/17T18:56:04z,82,40,8.56,20250717.csv
2025/07/17T18:58:04z,82,40,7.91,20250717.csv
2025/07/17T19:00:04z,82,40,7.71,20250717.csv
2025/07/17T19:02:04z,82,40,7.47,20250717.csv
2025/07/17T19:04:04z,80,41,9.44,20250717.csv
2025/07/17T19:06:04z,81,42,10.63,20250717.csv
2025/07/17T19:08:04z,81,41,9.95,20250717.csv
2025/07/17T19:10:04z,80,41,8.02,20250717.csv
2025/07/17T19:12:04z,80,41,8.58,20250717.csv
2025/07/17T19:14:04z,82,40,8.45,20250717.csv
2025/07/17T19:16:04z,81,41,8.34,20250717.csv
2025/07/17T19:18:04z,81,41,8.27,20250717.csv
2025/07/17T19:20:04z,82,42,9.48,20250717.csv
2025/07/17T19:22:04z,82,40,7.91,20250717.csv
2025/07/17T19:24:04z,81,40,8.77,20250717.csv
2025/07/17T19:26:04z,83,39,8.07,20250717.csv
2025/07/17T19:28:04z,83,39,7.88,20250717.csv
2025/07/17T19:30:04z,83,39,8.6,20250717.csv
2025/07/17T19:32:04z,83,38,8.53,20250717.csv
2025/07/17T19:34:04z,83,39,7.92,20250717.csv
2025/07/17T19:36:04z,82,38,7.69,20250717.csv
2025/07/17T19:38:04z,84,38,8.05,20250717.csv
2025/07/17T19:40:04z,82,39,8.9,20250717.csv
2025/07/17T19:42:04z,84,38,9.61,20250717.csv
2025/07/17T19:44:04z,85,37,4.95,20250717.csv
2025/07/17T19:46:04z,85,37,8.22,20250717.csv
2025/07/17T19:48:04z,84,37,8.3,20250717.csv
2025/07/17T19:50:04z,84,37,8.33,20250717.csv
2025/07/17T19:52:04z,84,37,7.76,20250717.csv
2025/07/17T19:54:04z,83,37,8.98,20250717.csv
2025/07/17T19:56:04z,83,37,8.25,20250717.csv
2025/07/17T19:58:04z,84,38,7.81,20250717.csv
2025/07/17T20:00:04z,85,37,8.05,20250717.csv
2025/07/17T20:02:04z,85,36,8.22,20250717.csv
2025/07/17T20:04:04z,85,36,8.33,20250717.csv
2025/07/17T20:06:04z,85,36,8.47,20250717.csv
2025/07/17T20:08:04z,84,36,7.68,20250717.csv
2025/07/17T20:10:04z,86,35,7.53,20250717.csv
2025/07/17T20:12:04z,85,35,6.27,20250717.csv
2025/07/17T20:14:05z,87,34,7.55,20250717.csv
2025/07/17T20:16:05z,85,35,8.21,20250717.csv
2025/07/17T20:18:05z,85,36,8.4,20250717.csv
2025/07/17T20:20:05z,84,36,7.98,20250717.csv
2025/07/17T20:22:05z,84,36,8.81,20250717.csv
2025/07/17T20:24:05z,84,36,8.65,20250717.csv
2025/07/17T20:26:05z,86,35,6.95,20250717.csv
2025/07/17T20:28:05z,86,34,9.57,20250717.csv
2025/07/17T20:30:05z,86,34,9.2,20250717.csv
2025/07/17T20:32:05z,86,35,9.21,20250717.csv
2025/07/17T20:34:05z,86,35,9.09,20250717.csv
2025/07/17T20:36:05z,86,35,8.72,20250717.csv
2025/07/17T20:38:05z,86,35,8.53,20250717.csv
2025/07/17T20:40:05z,86,34,9.75,20250717.csv
2025/07/17T20:42:05z,87,34,8.95,20250717.csv
2025/07/17T20:44:05z,87,34,9.07,20250717.csv
2025/07/17T20:46:05z,86,34,9.15,20250717.csv
2025/07/17T20:48:05z,88,34,8.4,20250717.csv
2025/07/17T20:50:05z,86,34,8.84,20250717.csv
2025/07/17T20:52:05z,87,34,9.73,20250717.csv
2025/07/17T20:54:05z,87,34,8.53,20250717.csv
2025/07/17T20:56:05z,87,34,9.61,20250717.csv
2025/07/17T20:58:05z,87,34,8.7,20250717.csv
2025/07/17T21:00:05z,88,33,10.11,20250717.csv
2025/07/17T21:02:05z,87,32,8.6,20250717.csv
2025/07/17T21:04:05z,87,33,8.31,20250717.csv
2025/07/17T21:06:05z,87,33,8.26,20250717.csv
2025/07/17T21:08:05z,87,33,8.36,20250717.csv
2025/07/17T21:10:05z,86,33,7.68,20250717.csv
2025/07/17T21:12:05z,87,33,8.71,20250717.csv
2025/07/17T21:14:05z,87,33,9.38,20250717.csv
2025/07/17T21:16:05z,87,33,8.73,20250717.csv
2025/07/17T21:18:05z,87,33,8.41,20250717.csv
2025/07/17T21:20:05z,87,33,8.32,20250717.csv
2025/07/17T21:22:05z,88,33,8.69,20250717.csv
2025/07/17T21:24:05z,87,32,8.6,20250717.csv
2025/07/17T21:26:05z,87,32,8.53,20250717.csv
2025/07/17T21:28:05z,87,32,8.3,20250717.csv
2025/07/17T21:30:05z,87,32,8.61,20250717.csv
2025/07/17T21:32:05z,87,32,8.71,20250717.csv
2025/07/17T21:34:05z,86,32,8.98,20250717.csv
2025/07/17T21:36:05z,86,33,7.93,20250717.csv
2025/07/17T21:38:05z,89,32,9.04,20250717.csv
2025/07/17T21:40:05z,88,32,9.36,20250717.csv
2025/07/17T21:42:05z,89,31,9.41,20250717.csv
2025/07/17T21:44:05z,88,32,9,20250717.csv
2025/07/17T21:46:05z,89,32,9.3,20250717.csv
2025/07/17T21:48:05z,90,31,8.32,20250717.csv
2025/07/17T21:50:05z,89,31,9.36,20250717.csv
2025/07/17T21:52:05z,90,31,9.58,20250717.csv
2025/07/17T21:54:05z,91,31,8.95,20250717.csv
2025/07/17T21:56:05z,90,31,9.11,20250717.csv
2025/07/17T21:58:05z,89,32,9.42,20250717.csv
2025/07/17T22:00:05z,89,31,9.56,20250717.csv
2025/07/17T22:02:05z,90,31,9.14,20250717.csv
2025/07/17T22:04:05z,91,31,9.45,20250717.csv
2025/07/17T22:06:05z,91,31,9.58,20250717.csv
2025/07/17T22:08:05z,93,29,9.47,20250717.csv
2025/07/17T22:10:05z,91,30,9.7,20250717.csv
2025/07/17T22:12:05z,90,31,9.89,20250717.csv
2025/07/17T22:14:05z,90,31,9.26,20250717.csv
2025/07/17T22:16:05z,89,31,9.68,20250717.csv
2025/07/17T22:18:05z,91,30,9.28,20250717.csv
2025/07/17T22:20:05z,92,31,9.08,20250717.csv
2025/07/17T22:22:05z,90,30,8.34,20250717.csv
2025/07/17T22:24:05z,90,31,8.88,20250717.csv
2025/07/17T22:26:05z,90,30,9.17,20250717.csv
2025/07/17T22:28:05z,90,30,8.93,20250717.csv
2025/07/17T22:30:05z,93,30,9.71,20250717.csv
2025/07/17T22:32:05z,92,29,8.44,20250717.csv
2025/07/17T22:34:05z,92,30,8.88,20250717.csv
2025/07/17T22:36:05z,91,30,9.08,20250717.csv
2025/07/17T22:38:05z,91,30,8.58,20250717.csv
2025/07/17T22:40:05z,91,30,8.47,20250717.csv
2025/07/17T22:42:05z,91,30,8.58,20250717.csv
2025/07/17T22:44:05z,92,30,8.95,20250717.csv
2025/07/17T22:46:05z,92,30,9.15,20250717.csv
2025/07/17T22:48:05z,93,29,8.66,20250717.csv
2025/07/17T22:50:05z,93,29,8.5,20250717.csv
2025/07/17T22:52:05z,93,28,9.12,20250717.csv
2025/07/17T22:54:05z,91,29,8.58,20250717.csv
2025/07/17T22:56:05z,92,29,8.97,20250717.csv
2025/07/17T22:58:05z,92,29,8.38,20250717.csv
2025/07/17T23:00:05z,93,29,8.67,20250717.csv
2025/07/17T23:02:05z,93,28,8.22,20250717.csv
2025/07/17T23:04:05z,92,28,8.4,20250717.csv
2025/07/17T23:06:05z,92,29,8.32,20250717.csv
2025/07/17T23:08:05z,93,28,8.25,20250717.csv
2025/07/17T23:10:05z,93,27,8.25,20250717.csv
2025/07/17T23:12:05z,93,28,8.25,20250717.csv
2025/07/17T23:14:05z,93,27,8.14,20250717.csv
2025/07/17T23:16:05z,95,27,8.52,20250717.csv
2025/07/17T23:18:05z,96,26,8.21,20250717.csv
2025/07/17T23:20:05z,94,27,7.95,20250717.csv
2025/07/17T23:22:05z,94,27,8.43,20250717.csv
2025/07/17T23:24:05z,94,27,8.63,20250717.csv
2025/07/17T23:26:05z,93,27,9.68,20250717.csv
2025/07/17T23:28:05z,96,26,8.27,20250717.csv
2025/07/17T23:30:05z,95,27,8.48,20250717.csv
2025/07/17T23:32:05z,95,26,8.91,20250717.csv
2025/07/17T23:34:05z,96,26,9.67,20250717.csv
2025/07/17T23:36:05z,95,26,10.96,20250717.csv
2025/07/17T23:38:05z,95,27,12.23,20250717.csv
2025/07/17T23:40:05z,96,26,11.93,20250717.csv
2025/07/17T23:42:05z,97,26,10.18,20250717.csv
2025/07/17T23:44:05z,97,25,9.91,20250717.csv
2025/07/17T23:46:05z,97,25,9.54,20250717.csv
2025/07/17T23:48:05z,97,25,10.47,20250717.csv
2025/07/17T23:50:05z,95,26,10.4,20250717.csv
2025/07/17T23:52:05z,96,26,9.72,20250717.csv
2025/07/17T23:54:05z,97,25,8.64,20250717.csv
2025/07/17T23:56:05z,95,26,8.74,20250717.csv
2025/07/17T23:58:05z,96,25,8.31,20250717.csv
2025/07/18T00:00:05z,97,25,9.05,20250718.csv
2025/07/18T00:02:05z,96,25,7.84,20250718.csv
2025/07/18T00:04:05z,97,24,8.82,20250718.csv
2025/07/18T00:06:05z,97,24,8.27,20250718.csv
2025/07/18T00:08:05z,97,24,7.78,20250718.csv
2025/07/18T00:10:05z,97,24,8.63,20250718.csv
2025/07/18T00:12:05z,97,24,8.14,20250718.csv
2025/07/18T00:14:05z,98,24,8.36,20250718.csv
2025/07/18T00:16:05z,97,24,8.27,20250718.csv
2025/07/18T00:18:05z,97,24,7.63,20250718.csv
2025/07/18T00:20:05z,97,25,9.1,20250718.csv
2025/07/18T00:22:05z,96,24,8.98,20250718.csv
2025/07/18T00:24:05z,96,24,8.77,20250718.csv
2025/07/18T00:26:05z,95,24,7.26,20250718.csv
2025/07/18T00:28:05z,96,24,8.05,20250718.csv
2025/07/18T00:30:05z,97,24,8.07,20250718.csv
2025/07/18T00:32:05z,96,24,8.82,20250718.csv
2025/07/18T00:34:05z,98,24,8.37,20250718.csv
2025/07/18T00:36:05z,99,23,7.19,20250718.csv
2025/07/18T00:38:05z,97,24,9.37,20250718.csv
2025/07/18T00:40:05z,96,24,8.63,20250718.csv
2025/07/18T00:42:05z,98,23,8.89,20250718.csv
2025/07/18T00:44:05z,98,23,8.22,20250718.csv
2025/07/18T00:46:05z,98,23,7.97,20250718.csv
2025/07/18T00:48:05z,97,23,8.2,20250718.csv
2025/07/18T00:50:05z,97,23,8.23,20250718.csv
2025/07/18T00:52:05z,97,23,8.58,20250718.csv
2025/07/18T00:54:05z,98,23,7.81,20250718.csv
2025/07/18T00:56:05z,96,23,9.86,20250718.csv
2025/07/18T00:58:05z,96,23,8.21,20250718.csv
2025/07/18T01:00:05z,96,24,8.86,20250718.csv
2025/07/18T01:02:05z,96,24,8.9,20250718.csv
2025/07/18T01:04:05z,97,23,9.2,20250718.csv
2025/07/18T01:06:05z,96,24,7.24,20250718.csv
2025/07/18T01:08:05z,96,23,7.93,20250718.csv
2025/07/18T01:10:05z,95,24,7.2,20250718.csv
2025/07/18T01:12:05z,95,24,7.49,20250718.csv
2025/07/18T01:14:07z,95,24,7.05,20250718.csv
2025/07/18T01:16:07z,96,23,7.35,20250718.csv
2025/07/18T01:18:07z,96,23,7.5,20250718.csv
2025/07/18T01:20:07z,97,23,7.26,20250718.csv
2025/07/18T01:22:07z,96,23,8.12,20250718.csv
2025/07/18T01:24:07z,96,23,7.97,20250718.csv
2025/07/18T01:26:07z,97,24,8.36,20250718.csv
2025/07/18T01:28:07z,97,24,6.95,20250718.csv
2025/07/18T01:30:07z,98,23,7.22,20250718.csv
2025/07/18T01:32:07z,97,23,6.38,20250718.csv
2025/07/18T01:34:07z,97,24,7.98,20250718.csv
2025/07/18T01:36:07z,97,24,7.14,20250718.csv
2025/07/18T01:38:07z,97,24,8.54,20250718.csv
2025/07/18T01:40:07z,97,24,8.56,20250718.csv
2025/07/18T01:42:07z,98,23,9.22,20250718.csv
2025/07/18T01:44:07z,98,24,9.12,20250718.csv
2025/07/18T01:46:07z,96,24,8.44,20250718.csv
2025/07/18T01:48:07z,98,24,7.36,20250718.csv
2025/07/18T01:50:07z,99,23,8.64,20250718.csv
2025/07/18T01:52:07z,99,24,9.52,20250718.csv
2025/07/18T01:54:07z,99,24,9.02,20250718.csv
2025/07/18T01:56:07z,100,24,9.53,20250718.csv
2025/07/18T01:58:07z,100,24,9.5,20250718.csv
2025/07/18T02:00:07z,100,24,9.38,20250718.csv
2025/07/18T02:02:07z,98,25,9.43,20250718.csv
2025/07/18T02:04:07z,98,24,10.27,20250718.csv
2025/07/18T02:06:07z,99,24,9.05,20250718.csv
2025/07/18T02:08:07z,99,24,8.92,20250718.csv
2025/07/18T02:10:07z,97,25,9.14,20250718.csv
2025/07/18T02:12:07z,97,25,9.32,20250718.csv
2025/07/18T02:14:07z,97,25,8.86,20250718.csv
2025/07/18T02:16:07z,96,25,9.57,20250718.csv
2025/07/18T02:18:07z,96,26,9.83,20250718.csv
2025/07/18T02:20:07z,97,25,9.7,20250718.csv
2025/07/18T02:22:07z,97,25,10.04,20250718.csv
2025/07/18T02:24:07z,96,26,9.67,20250718.csv
2025/07/18T02:26:07z,97,26,9.81,20250718.csv
2025/07/18T02:28:07z,96,26,10.25,20250718.csv
2025/07/18T02:30:07z,97,26,9.58,20250718.csv
2025/07/18T02:32:07z,96,26,9.11,20250718.csv
2025/07/18T02:34:07z,97,26,9.65,20250718.csv
2025/07/18T02:36:07z,95,26,9.33,20250718.csv
2025/07/18T02:38:07z,96,26,9.15,20250718.csv
2025/07/18T02:40:07z,97,26,8.73,20250718.csv
2025/07/18T02:42:07z,96,25,8.28,20250718.csv
2025/07/18T02:44:07z,96,25,9.2,20250718.csv
2025/07/18T02:46:07z,95,26,8.54,20250718.csv
2025/07/18T02:48:07z,95,26,9.59,20250718.csv
2025/07/18T02:50:07z,95,26,8.72,20250718.csv
2025/07/18T02:52:07z,95,27,10.63,20250718.csv
2025/07/18T02:54:07z,95,27,8.56,20250718.csv
2025/07/18T02:56:07z,94,27,9.46,20250718.csv
2025/07/18T02:58:07z,94,28,9.14,20250718.csv
2025/07/18T03:00:07z,95,28,10.1,20250718.csv
2025/07/18T03:02:07z,95,28,10.46,20250718.csv
2025/07/18T03:04:07z,95,27,9.72,20250718.csv
2025/07/18T03:06:07z,95,28,10.18,20250718.csv
2025/07/18T03:08:07z,94,28,10.23,20250718.csv
2025/07/18T03:10:07z,94,28,10.42,20250718.csv
2025/07/18T03:12:07z,94,29,11.12,20250718.csv
2025/07/18T03:14:08z,94,29,10.54,20250718.csv
2025/07/18T03:16:08z,94,29,9.51,20250718.csv
2025/07/18T03:18:08z,94,29,9.62,20250718.csv
2025/07/18T03:20:08z,93,30,15.36,20250718.csv
2025/07/18T03:22:08z,92,31,12.36,20250718.csv
2025/07/18T03:24:08z,90,32,9.44,20250718.csv
2025/07/18T03:26:08z,90,32,9.14,20250718.csv
2025/07/18T03:28:08z,90,33,8.81,20250718.csv
2025/07/18T03:30:08z,91,33,8.19,20250718.csv
2025/07/18T03:32:08z,90,33,8.38,20250718.csv
2025/07/18T03:34:08z,91,33,8.32,20250718.csv
2025/07/18T03:36:08z,88,34,7.46,20250718.csv
2025/07/18T03:38:08z,90,34,8.21,20250718.csv
2025/07/18T03:40:08z,89,35,7.05,20250718.csv
2025/07/18T03:42:08z,90,35,7.2,20250718.csv
2025/07/18T03:44:08z,88,35,8.12,20250718.csv
2025/07/18T03:46:08z,89,35,8.15,20250718.csv
2025/07/18T03:48:08z,89,35,7.63,20250718.csv
2025/07/18T03:50:08z,89,35,6.73,20250718.csv
2025/07/18T03:52:08z,88,35,7.17,20250718.csv
